PlanId,StepId,StepInfo,ActionType,ActionName,Input,Output,Expected,Critical
PJ_P9_A77_Panel_net,5,Verify chat input,xUI,xGetText,atomic77_chat_input_locator,,,y
PJ_P9_A77_Faq_idea_net,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Networker,,,,y
PJ_P9_A77_Faq_idea_net,2,Open A77,xUI,xClick,nav_atomic77_btn,,,y
PJ_P9_A77_Faq_idea_net,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_A77_Faq_idea_net,4,Verify FAQ chip idea,xUI,xGetText,atomic77_faq_idea_locator,,,y
PJ_P9_A77_Faq_brahl_net,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Networker,,,,y
PJ_P9_A77_Faq_brahl_net,2,Open A77,xUI,xClick,nav_atomic77_btn,,,y
PJ_P9_A77_Faq_brahl_net,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_A77_Faq_brahl_net,4,Verify FAQ chip brahl,xUI,xGetText,atomic77_faq_brahl_locator,,,y
PJ_P9_A77_Faq_launch_net,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Networker,,,,y
PJ_P9_A77_Faq_launch_net,2,Open A77,xUI,xClick,nav_atomic77_btn,,,y
PJ_P9_A77_Faq_launch_net,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_A77_Faq_launch_net,4,Verify FAQ chip launch,xUI,xGetText,atomic77_faq_launch_locator,,,y
PJ_P9_A77_Faq_cost_net,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Networker,,,,y
PJ_P9_A77_Faq_cost_net,2,Open A77,xUI,xClick,nav_atomic77_btn,,,y
PJ_P9_A77_Faq_cost_net,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_A77_Faq_cost_net,4,Verify FAQ chip cost,xUI,xGetText,atomic77_faq_cost_locator,,,y
PJ_P9_A77_Faq_hunter_net,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Networker,,,,y
PJ_P9_A77_Faq_hunter_net,2,Open A77,xUI,xClick,nav_atomic77_btn,,,y
PJ_P9_A77_Faq_hunter_net,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_A77_Faq_hunter_net,4,Verify FAQ chip hunter,xUI,xGetText,atomic77_faq_hunter_locator,,,y
PJ_P9_Theme_pro,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Client,,,,y
PJ_P9_Theme_pro,2,Click pro theme,xUI,xClick,theme_pro_btn,,,y
PJ_P9_Theme_pro,3,Wait,xTime,xTimeWait,1,,,y
PJ_P9_Theme_pro,4,Verify theme applied,xUI,xGetText,app_title_locator,,,y
PJ_P9_Theme_arena,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Client,,,,y
PJ_P9_Theme_arena,2,Click arena theme,xUI,xClick,theme_arena_btn,,,y
PJ_P9_Theme_arena,3,Wait,xTime,xTimeWait,1,,,y
PJ_P9_Theme_arena,4,Verify theme applied,xUI,xGetText,app_title_locator,,,y
PJ_P1_Cost_XpCards,1,Journey shell ready,xReuse,PReuse_J_P1_Shell_Client,,,,y
PJ_P1_Cost_XpCards,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P1_Cost_XpCards,3,Wait,xTime,xTimeWait,2,,,y
PJ_P1_Cost_XpCards,4,Verify cost UI,xUI,xGetText,xp_summary_cards_locator,,,y
PJ_P1_Cost_CostMeter,1,Journey shell ready,xReuse,PReuse_J_P1_Shell_Client,,,,y
PJ_P1_Cost_CostMeter,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P1_Cost_CostMeter,3,Wait,xTime,xTimeWait,2,,,y
PJ_P1_Cost_CostMeter,4,Verify cost UI,xUI,xGetText,cost_meter_fill_locator,,,y
PJ_P1_Cost_RuntimeLocal,1,Journey shell ready,xReuse,PReuse_J_P1_Shell_Client,,,,y
PJ_P1_Cost_RuntimeLocal,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P1_Cost_RuntimeLocal,3,Wait,xTime,xTimeWait,2,,,y
PJ_P1_Cost_RuntimeLocal,4,Verify cost UI,xUI,xGetText,cost_runtime_local_locator,,,y
PJ_P1_Cost_ProjectName,1,Journey shell ready,xReuse,PReuse_J_P1_Shell_Client,,,,y
PJ_P1_Cost_ProjectName,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P1_Cost_ProjectName,3,Wait,xTime,xTimeWait,2,,,y
PJ_P1_Cost_ProjectName,4,Verify cost UI,xUI,xGetText,cost_project_name_locator,,,y
PJ_P1_Promote_Draft,1,Journey shell ready,xReuse,PReuse_J_P1_Shell_Networker,,,,y
PJ_P1_Promote_Draft,2,Open Promote,xUI,xClick,nav_promote_btn,,,y
PJ_P1_Promote_Draft,3,Wait,xTime,xTimeWait,2,,,y
PJ_P1_Promote_Draft,4,Verify draft area,xUI,xGetText,promote_post_draft_locator,,,y
PJ_P2_Cost_XpCards,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Client,,,,y
PJ_P2_Cost_XpCards,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P2_Cost_XpCards,3,Wait,xTime,xTimeWait,2,,,y
PJ_P2_Cost_XpCards,4,Verify cost UI,xUI,xGetText,xp_summary_cards_locator,,,y
PJ_P2_Cost_CostMeter,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Client,,,,y
PJ_P2_Cost_CostMeter,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P2_Cost_CostMeter,3,Wait,xTime,xTimeWait,2,,,y
PJ_P2_Cost_CostMeter,4,Verify cost UI,xUI,xGetText,cost_meter_fill_locator,,,y
PJ_P2_Cost_RuntimeLocal,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Client,,,,y
PJ_P2_Cost_RuntimeLocal,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P2_Cost_RuntimeLocal,3,Wait,xTime,xTimeWait,2,,,y
PJ_P2_Cost_RuntimeLocal,4,Verify cost UI,xUI,xGetText,cost_runtime_local_locator,,,y
PJ_P2_Cost_ProjectName,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Client,,,,y
PJ_P2_Cost_ProjectName,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P2_Cost_ProjectName,3,Wait,xTime,xTimeWait,2,,,y
PJ_P2_Cost_ProjectName,4,Verify cost UI,xUI,xGetText,cost_project_name_locator,,,y
PJ_P2_Promote_Draft,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Networker,,,,y
PJ_P2_Promote_Draft,2,Open Promote,xUI,xClick,nav_promote_btn,,,y
PJ_P2_Promote_Draft,3,Wait,xTime,xTimeWait,2,,,y
PJ_P2_Promote_Draft,4,Verify draft area,xUI,xGetText,promote_post_draft_locator,,,y
PJ_P3_Promote_Draft,1,Journey shell ready,xReuse,PReuse_J_P3_Shell_Networker,,,,y
PJ_P3_Promote_Draft,2,Open Promote,xUI,xClick,nav_promote_btn,,,y
PJ_P3_Promote_Draft,3,Wait,xTime,xTimeWait,2,,,y
PJ_P3_Promote_Draft,4,Verify draft area,xUI,xGetText,promote_post_draft_locator,,,y
PJ_P4_Promote_Draft,1,Journey shell ready,xReuse,PReuse_J_P4_Shell_Networker,,,,y
PJ_P4_Promote_Draft,2,Open Promote,xUI,xClick,nav_promote_btn,,,y
PJ_P4_Promote_Draft,3,Wait,xTime,xTimeWait,2,,,y
PJ_P4_Promote_Draft,4,Verify draft area,xUI,xGetText,promote_post_draft_locator,,,y
PJ_P5_Cost_XpCards,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Client,,,,y
PJ_P5_Cost_XpCards,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P5_Cost_XpCards,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Cost_XpCards,4,Verify cost UI,xUI,xGetText,xp_summary_cards_locator,,,y
PJ_P5_Cost_CostMeter,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Client,,,,y
PJ_P5_Cost_CostMeter,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P5_Cost_CostMeter,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Cost_CostMeter,4,Verify cost UI,xUI,xGetText,cost_meter_fill_locator,,,y
PJ_P5_Cost_RuntimeLocal,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Client,,,,y
PJ_P5_Cost_RuntimeLocal,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P5_Cost_RuntimeLocal,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Cost_RuntimeLocal,4,Verify cost UI,xUI,xGetText,cost_runtime_local_locator,,,y
PJ_P5_Cost_ProjectName,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Client,,,,y
PJ_P5_Cost_ProjectName,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P5_Cost_ProjectName,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Cost_ProjectName,4,Verify cost UI,xUI,xGetText,cost_project_name_locator,,,y
PJ_P5_Promote_Draft,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Networker,,,,y
PJ_P5_Promote_Draft,2,Open Promote,xUI,xClick,nav_promote_btn,,,y
PJ_P5_Promote_Draft,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Promote_Draft,4,Verify draft area,xUI,xGetText,promote_post_draft_locator,,,y
PJ_P6_Cost_XpCards,1,Journey shell ready,xReuse,PReuse_J_P6_Shell_Client,,,,y
PJ_P6_Cost_XpCards,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P6_Cost_XpCards,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Cost_XpCards,4,Verify cost UI,xUI,xGetText,xp_summary_cards_locator,,,y
PJ_P6_Cost_CostMeter,1,Journey shell ready,xReuse,PReuse_J_P6_Shell_Client,,,,y
PJ_P6_Cost_CostMeter,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P6_Cost_CostMeter,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Cost_CostMeter,4,Verify cost UI,xUI,xGetText,cost_meter_fill_locator,,,y
PJ_P6_Cost_RuntimeLocal,1,Journey shell ready,xReuse,PReuse_J_P6_Shell_Client,,,,y
PJ_P6_Cost_RuntimeLocal,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P6_Cost_RuntimeLocal,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Cost_RuntimeLocal,4,Verify cost UI,xUI,xGetText,cost_runtime_local_locator,,,y
PJ_P6_Cost_ProjectName,1,Journey shell ready,xReuse,PReuse_J_P6_Shell_Client,,,,y
PJ_P6_Cost_ProjectName,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P6_Cost_ProjectName,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Cost_ProjectName,4,Verify cost UI,xUI,xGetText,cost_project_name_locator,,,y
PJ_P6_Promote_Draft,1,Journey shell ready,xReuse,PReuse_J_P6_Shell_Networker,,,,y
PJ_P6_Promote_Draft,2,Open Promote,xUI,xClick,nav_promote_btn,,,y
PJ_P6_Promote_Draft,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Promote_Draft,4,Verify draft area,xUI,xGetText,promote_post_draft_locator,,,y
PJ_P7_Cost_XpCards,1,Journey shell ready,xReuse,PReuse_J_P7_Shell_Client,,,,y
PJ_P7_Cost_XpCards,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P7_Cost_XpCards,3,Wait,xTime,xTimeWait,2,,,y
PJ_P7_Cost_XpCards,4,Verify cost UI,xUI,xGetText,xp_summary_cards_locator,,,y
PJ_P7_Cost_CostMeter,1,Journey shell ready,xReuse,PReuse_J_P7_Shell_Client,,,,y
PJ_P7_Cost_CostMeter,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P7_Cost_CostMeter,3,Wait,xTime,xTimeWait,2,,,y
PJ_P7_Cost_CostMeter,4,Verify cost UI,xUI,xGetText,cost_meter_fill_locator,,,y
PJ_P7_Cost_RuntimeLocal,1,Journey shell ready,xReuse,PReuse_J_P7_Shell_Client,,,,y
PJ_P7_Cost_RuntimeLocal,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P7_Cost_RuntimeLocal,3,Wait,xTime,xTimeWait,2,,,y
PJ_P7_Cost_RuntimeLocal,4,Verify cost UI,xUI,xGetText,cost_runtime_local_locator,,,y
PJ_P7_Cost_ProjectName,1,Journey shell ready,xReuse,PReuse_J_P7_Shell_Client,,,,y
PJ_P7_Cost_ProjectName,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P7_Cost_ProjectName,3,Wait,xTime,xTimeWait,2,,,y
PJ_P7_Cost_ProjectName,4,Verify cost UI,xUI,xGetText,cost_project_name_locator,,,y
PJ_P7_Promote_Draft,1,Journey shell ready,xReuse,PReuse_J_P7_Shell_Networker,,,,y
PJ_P7_Promote_Draft,2,Open Promote,xUI,xClick,nav_promote_btn,,,y
PJ_P7_Promote_Draft,3,Wait,xTime,xTimeWait,2,,,y
PJ_P7_Promote_Draft,4,Verify draft area,xUI,xGetText,promote_post_draft_locator,,,y
PJ_P8_Promote_Draft,1,Journey shell ready,xReuse,PReuse_J_P8_Shell_Networker,,,,y
PJ_P8_Promote_Draft,2,Open Promote,xUI,xClick,nav_promote_btn,,,y
PJ_P8_Promote_Draft,3,Wait,xTime,xTimeWait,2,,,y
PJ_P8_Promote_Draft,4,Verify draft area,xUI,xGetText,promote_post_draft_locator,,,y
PJ_P9_Cost_XpCards,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Client,,,,y
PJ_P9_Cost_XpCards,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P9_Cost_XpCards,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_Cost_XpCards,4,Verify cost UI,xUI,xGetText,xp_summary_cards_locator,,,y
PJ_P9_Cost_CostMeter,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Client,,,,y
PJ_P9_Cost_CostMeter,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P9_Cost_CostMeter,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_Cost_CostMeter,4,Verify cost UI,xUI,xGetText,cost_meter_fill_locator,,,y
PJ_P9_Cost_RuntimeLocal,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Client,,,,y
PJ_P9_Cost_RuntimeLocal,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P9_Cost_RuntimeLocal,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_Cost_RuntimeLocal,4,Verify cost UI,xUI,xGetText,cost_runtime_local_locator,,,y
PJ_P9_Cost_ProjectName,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Client,,,,y
PJ_P9_Cost_ProjectName,2,Open Cost,xUI,xClick,nav_cost_btn,,,y
PJ_P9_Cost_ProjectName,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_Cost_ProjectName,4,Verify cost UI,xUI,xGetText,cost_project_name_locator,,,y
PJ_P9_Promote_Draft,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Networker,,,,y
PJ_P9_Promote_Draft,2,Open Promote,xUI,xClick,nav_promote_btn,,,y
PJ_P9_Promote_Draft,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_Promote_Draft,4,Verify draft area,xUI,xGetText,promote_post_draft_locator,,,y
PJ_P1_Ext_Signin,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P1_Ext_Signin,2,Navigate Waitlist,xUI,xNavigate,signin_url,,,y
PJ_P1_Ext_Signin,3,Wait,xTime,xTimeWait,2,,,y
PJ_P1_Ext_Signin,4,Verify Waitlist,xUI,xGetText,waitlist_heading_locator,,Join the waitlist,y
PJ_P1_Ext_SigninCreator,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P1_Ext_SigninCreator,2,Navigate Signin,xUI,xNavigate,signin_url,,,y
PJ_P1_Ext_SigninCreator,3,Wait,xTime,xTimeWait,2,,,y
PJ_P1_Ext_SigninCreator,4,Verify Signin,xUI,xGetText,signin_creator_pitch_locator,,,y
PJ_P1_Ext_SigninHunter,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P1_Ext_SigninHunter,2,Navigate Signin,xUI,xNavigate,signin_url,,,y
PJ_P1_Ext_SigninHunter,3,Wait,xTime,xTimeWait,2,,,y
PJ_P1_Ext_SigninHunter,4,Verify Signin,xUI,xGetText,signin_hunter_pitch_locator,,,y
PJ_P1_Ext_About,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P1_Ext_About,2,Navigate About,xUI,xNavigate,about_url,,,y
PJ_P1_Ext_About,3,Wait,xTime,xTimeWait,2,,,y
PJ_P1_Ext_About,4,Verify About,xUI,xGetText,about_arena_title_locator,,Champion vs Contender — BRAHL it,y
PJ_P1_Ext_Admin,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P1_Ext_Admin,2,Navigate Admin,xUI,xNavigate,admin_url,,,y
PJ_P1_Ext_Admin,3,Wait,xTime,xTimeWait,2,,,y
PJ_P1_Ext_Admin,4,Verify Admin,xUI,xGetText,admin_title_locator,,What we watch — and why,y
PJ_P2_Ext_Signin,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P2_Ext_Signin,2,Navigate Waitlist,xUI,xNavigate,signin_url,,,y
PJ_P2_Ext_Signin,3,Wait,xTime,xTimeWait,2,,,y
PJ_P2_Ext_Signin,4,Verify Waitlist,xUI,xGetText,waitlist_heading_locator,,Join the waitlist,y
PJ_P2_Ext_SigninCreator,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P2_Ext_SigninCreator,2,Navigate Signin,xUI,xNavigate,signin_url,,,y
PJ_P2_Ext_SigninCreator,3,Wait,xTime,xTimeWait,2,,,y
PJ_P2_Ext_SigninCreator,4,Verify Signin,xUI,xGetText,signin_creator_pitch_locator,,,y
PJ_P2_Ext_SigninHunter,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P2_Ext_SigninHunter,2,Navigate Signin,xUI,xNavigate,signin_url,,,y
PJ_P2_Ext_SigninHunter,3,Wait,xTime,xTimeWait,2,,,y
PJ_P2_Ext_SigninHunter,4,Verify Signin,xUI,xGetText,signin_hunter_pitch_locator,,,y
PJ_P2_Ext_About,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P2_Ext_About,2,Navigate About,xUI,xNavigate,about_url,,,y
PJ_P2_Ext_About,3,Wait,xTime,xTimeWait,2,,,y
PJ_P2_Ext_About,4,Verify About,xUI,xGetText,about_arena_title_locator,,Champion vs Contender — BRAHL it,y
PJ_P2_Ext_Admin,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P2_Ext_Admin,2,Navigate Admin,xUI,xNavigate,admin_url,,,y
PJ_P2_Ext_Admin,3,Wait,xTime,xTimeWait,2,,,y
PJ_P2_Ext_Admin,4,Verify Admin,xUI,xGetText,admin_title_locator,,What we watch — and why,y
PJ_P3_Ext_Signin,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P3_Ext_Signin,2,Navigate Waitlist,xUI,xNavigate,signin_url,,,y
PJ_P3_Ext_Signin,3,Wait,xTime,xTimeWait,2,,,y
PJ_P3_Ext_Signin,4,Verify Waitlist,xUI,xGetText,waitlist_heading_locator,,Join the waitlist,y
PJ_P3_Ext_SigninCreator,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P3_Ext_SigninCreator,2,Navigate Signin,xUI,xNavigate,signin_url,,,y
PJ_P3_Ext_SigninCreator,3,Wait,xTime,xTimeWait,2,,,y
PJ_P3_Ext_SigninCreator,4,Verify Signin,xUI,xGetText,signin_creator_pitch_locator,,,y
PJ_P3_Ext_SigninHunter,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P3_Ext_SigninHunter,2,Navigate Signin,xUI,xNavigate,signin_url,,,y
PJ_P3_Ext_SigninHunter,3,Wait,xTime,xTimeWait,2,,,y
PJ_P3_Ext_SigninHunter,4,Verify Signin,xUI,xGetText,signin_hunter_pitch_locator,,,y
PJ_P3_Ext_About,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P3_Ext_About,2,Navigate About,xUI,xNavigate,about_url,,,y
PJ_P3_Ext_About,3,Wait,xTime,xTimeWait,2,,,y
PJ_P3_Ext_About,4,Verify About,xUI,xGetText,about_arena_title_locator,,Champion vs Contender — BRAHL it,y
PJ_P3_Ext_Admin,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P3_Ext_Admin,2,Navigate Admin,xUI,xNavigate,admin_url,,,y
PJ_P3_Ext_Admin,3,Wait,xTime,xTimeWait,2,,,y
PJ_P3_Ext_Admin,4,Verify Admin,xUI,xGetText,admin_title_locator,,What we watch — and why,y
PJ_P4_Ext_Signin,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P4_Ext_Signin,2,Navigate Waitlist,xUI,xNavigate,signin_url,,,y
PJ_P4_Ext_Signin,3,Wait,xTime,xTimeWait,2,,,y
PJ_P4_Ext_Signin,4,Verify Waitlist,xUI,xGetText,waitlist_heading_locator,,Join the waitlist,y
PJ_P4_Ext_SigninCreator,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P4_Ext_SigninCreator,2,Navigate Signin,xUI,xNavigate,signin_url,,,y
PJ_P4_Ext_SigninCreator,3,Wait,xTime,xTimeWait,2,,,y
PJ_P4_Ext_SigninCreator,4,Verify Signin,xUI,xGetText,signin_creator_pitch_locator,,,y
PJ_P4_Ext_SigninHunter,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P4_Ext_SigninHunter,2,Navigate Signin,xUI,xNavigate,signin_url,,,y
PJ_P4_Ext_SigninHunter,3,Wait,xTime,xTimeWait,2,,,y
PJ_P4_Ext_SigninHunter,4,Verify Signin,xUI,xGetText,signin_hunter_pitch_locator,,,y
PJ_P4_Ext_About,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P4_Ext_About,2,Navigate About,xUI,xNavigate,about_url,,,y
PJ_P4_Ext_About,3,Wait,xTime,xTimeWait,2,,,y
PJ_P4_Ext_About,4,Verify About,xUI,xGetText,about_arena_title_locator,,Champion vs Contender — BRAHL it,y
PJ_P4_Ext_Admin,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P4_Ext_Admin,2,Navigate Admin,xUI,xNavigate,admin_url,,,y
PJ_P4_Ext_Admin,3,Wait,xTime,xTimeWait,2,,,y
PJ_P4_Ext_Admin,4,Verify Admin,xUI,xGetText,admin_title_locator,,What we watch — and why,y
PJ_P5_Ext_Signin,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P5_Ext_Signin,2,Navigate Waitlist,xUI,xNavigate,signin_url,,,y
PJ_P5_Ext_Signin,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Ext_Signin,4,Verify Waitlist,xUI,xGetText,waitlist_heading_locator,,Join the waitlist,y
PJ_P5_Ext_SigninCreator,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P5_Ext_SigninCreator,2,Navigate Signin,xUI,xNavigate,signin_url,,,y
PJ_P5_Ext_SigninCreator,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Ext_SigninCreator,4,Verify Signin,xUI,xGetText,signin_creator_pitch_locator,,,y
PJ_P5_Ext_SigninHunter,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P5_Ext_SigninHunter,2,Navigate Signin,xUI,xNavigate,signin_url,,,y
PJ_P5_Ext_SigninHunter,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Ext_SigninHunter,4,Verify Signin,xUI,xGetText,signin_hunter_pitch_locator,,,y
PJ_P5_Ext_About,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P5_Ext_About,2,Navigate About,xUI,xNavigate,about_url,,,y
PJ_P5_Ext_About,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Ext_About,4,Verify About,xUI,xGetText,about_arena_title_locator,,Champion vs Contender — BRAHL it,y
PJ_P5_Ext_Admin,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P5_Ext_Admin,2,Navigate Admin,xUI,xNavigate,admin_url,,,y
PJ_P5_Ext_Admin,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Ext_Admin,4,Verify Admin,xUI,xGetText,admin_title_locator,,What we watch — and why,y
PJ_P6_Ext_Signin,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P6_Ext_Signin,2,Navigate Waitlist,xUI,xNavigate,signin_url,,,y
PJ_P6_Ext_Signin,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Ext_Signin,4,Verify Waitlist,xUI,xGetText,waitlist_heading_locator,,Join the waitlist,y
PJ_P6_Ext_SigninCreator,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P6_Ext_SigninCreator,2,Navigate Signin,xUI,xNavigate,signin_url,,,y
PJ_P6_Ext_SigninCreator,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Ext_SigninCreator,4,Verify Signin,xUI,xGetText,signin_creator_pitch_locator,,,y
PJ_P6_Ext_SigninHunter,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P6_Ext_SigninHunter,2,Navigate Signin,xUI,xNavigate,signin_url,,,y
PJ_P6_Ext_SigninHunter,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Ext_SigninHunter,4,Verify Signin,xUI,xGetText,signin_hunter_pitch_locator,,,y
PJ_P6_Ext_About,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P6_Ext_About,2,Navigate About,xUI,xNavigate,about_url,,,y
PJ_P6_Ext_About,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Ext_About,4,Verify About,xUI,xGetText,about_arena_title_locator,,Champion vs Contender — BRAHL it,y
PJ_P6_Ext_Admin,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P6_Ext_Admin,2,Navigate Admin,xUI,xNavigate,admin_url,,,y
PJ_P6_Ext_Admin,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Ext_Admin,4,Verify Admin,xUI,xGetText,admin_title_locator,,What we watch — and why,y
PJ_P7_Ext_Signin,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P7_Ext_Signin,2,Navigate Waitlist,xUI,xNavigate,signin_url,,,y
PJ_P7_Ext_Signin,3,Wait,xTime,xTimeWait,2,,,y
PJ_P7_Ext_Signin,4,Verify Waitlist,xUI,xGetText,waitlist_heading_locator,,Join the waitlist,y
PJ_P7_Ext_SigninCreator,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P7_Ext_SigninCreator,2,Navigate Signin,xUI,xNavigate,signin_url,,,y
PJ_P7_Ext_SigninCreator,3,Wait,xTime,xTimeWait,2,,,y
PJ_P7_Ext_SigninCreator,4,Verify Signin,xUI,xGetText,signin_creator_pitch_locator,,,y
PJ_P7_Ext_SigninHunter,1,Open site,xReuse,PReuse_qoa_web_OpenSite,,,,y
PJ_P7_Ext_SigninHunter,2,Navigate Signin,xUI,xNavigate,signin_url,,,y
PJ_P7_Ext_SigninHunter,3,Wait,xTime,xTimeWait,2,,,y
PJ_P7_Ext_SigninHunter,4,Verify Signin,xUI,xGetText,signin_hunter_pitch_locator,,,y
